"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.105870603E2,3.597837210E0,1.335740089E0,7.089475632E0
2.105920570E2,2.022299767E0,2.139064789E0,8.280922890E0
2.105970536E2,6.589729190E-1,2.811151505E0,9.433762550E0
2.106020502E2,-1.852139235E-1,3.486745834E0,9.622907639E0
2.106070468E2,-8.046133518E-1,3.819339275E0,8.997281075E0
2.106120434E2,-1.639204860E0,3.955476761E0,8.013463020E0
2.106170408E2,-2.480867147E0,4.106016636E0,6.442759514E0
2.106220395E2,-3.470030546E0,4.058018684E0,4.896480560E0
2.106270371E2,-3.917147875E0,3.816528797E0,3.486520290E0
2.106320338E2,-4.072449207E0,3.238225460E0,2.372125626E0
2.106370304E2,-3.750906467E0,2.541200161E0,1.984979868E0
2.106420271E2,-3.515743256E0,1.957550049E0,1.070912004E0
2.106470237E2,-4.238587379E0,1.692769051E0,5.372587442E-1
2.106520203E2,-4.173984051E0,1.526175499E0,-2.526445985E-1
2.106570169E2,-3.890887499E0,1.242131233E0,-1.081140280E0
2.106620135E2,-3.455407619E0,8.501901627E-1,-1.688766003E0
2.106670101E2,-3.108028412E0,8.168649673E-1,-2.185217857E0
2.106720067E2,-3.000928164E0,9.262828827E-1,-2.479868650E0
2.106770034E2,-3.223563194E0,1.080119133E0,-2.528395176E0
2.106820000E2,-3.185914040E0,1.139572144E0,-2.194068909E0
2.106869966E2,-2.633995533E0,1.155108452E0,-1.721133232E0
2.106919932E2,-2.493865013E0,1.291990280E0,-8.865461349E-1
2.106969898E2,-2.826367140E0,1.684041977E0,-4.016460180E-1
2.107019864E2,-2.726627350E0,1.991201878E0,1.122140884E-2
2.107069831E2,-2.664182901E0,2.072302818E0,3.478629589E-1
2.107119797E2,-2.436422348E0,2.037604809E0,5.487912893E-1
2.107169763E2,-1.936182022E0,1.820413589E0,1.029145718E0
2.107219729E2,-1.412265062E0,1.619718552E0,1.997748971E0
2.107269695E2,-9.503222704E-1,1.502682686E0,2.866595268E0
2.107319661E2,-2.947065532E-1,1.385582924E0,3.403232574E0
2.107369627E2,4.504874945E-1,1.249289513E0,3.505500317E0
2.107419594E2,1.176697612E0,1.086695671E0,3.351111412E0
2.107469560E2,1.765854836E0,9.339008331E-1,3.229345322E0
2.107519526E2,2.244426012E0,8.196563721E-1,3.066011429E0
2.107569492E2,2.595874310E0,8.539476395E-1,2.792108536E0
2.107619458E2,2.951582432E0,8.571166992E-1,2.403472185E0
2.107669424E2,3.313544035E0,7.453660965E-1,2.051768303E0
2.107719390E2,3.638385773E0,5.905141830E-1,1.785537004E0
2.107769357E2,3.885077000E0,3.973331451E-1,1.583726883E0
2.107819323E2,4.160985947E0,1.656990051E-1,1.471232176E0
2.107869289E2,4.372581959E0,-8.045768738E-2,1.505701661E0
2.107919255E2,4.617380142E0,-4.655256271E-1,1.649024725E0
2.107969221E2,4.933119774E0,-1.001237869E0,1.843699336E0
2.108019187E2,5.133544445E0,-1.548553467E0,2.187278748E0
2.108069153E2,5.326616287E0,-2.013766289E0,2.613423586E0
2.108119120E2,5.562541962E0,-2.377521515E0,3.111366272E0
2.108169086E2,5.736156464E0,-2.618200302E0,3.503275156E0
2.108219052E2,5.847468376E0,-2.704713821E0,3.657403469E0
2.108269018E2,6.173164368E0,-2.818880081E0,3.643284321E0
2.108318984E2,6.563313484E0,-3.022665977E0,3.511480570E0
2.108368950E2,6.876249790E0,-3.179580688E0,3.310377121E0
2.108418916E2,6.968882561E0,-3.184552193E0,3.093208313E0
2.108468883E2,6.990137577E0,-3.233986855E0,2.979702711E0
2.108518849E2,7.045129776E0,-3.258501053E0,3.008390665E0
2.108568815E2,7.038105011E0,-3.239109993E0,2.976244450E0
2.108618781E2,6.554716110E0,-3.004002571E0,2.783412695E0
2.108668764E2,5.768872261E0,-2.759289742E0,2.726584435E0
2.108718772E2,5.092790604E0,-2.409074783E0,3.177930832E0
2.108768712E2,4.335413456E0,-2.259459496E0,3.728950024E0
2.108818652E2,3.766432285E0,-2.144782066E0,4.335666656E0
2.108868593E2,3.312984467E0,-2.299094200E0,4.623870850E0
2.108918536E2,2.859623432E0,-2.264863014E0,4.763203621E0
2.108968482E2,2.535514116E0,-2.276585579E0,4.944502831E0
2.109018431E2,2.201994419E0,-2.432249069E0,4.885021687E0
2.109068385E2,2.240801334E0,-2.683885574E0,4.535327911E0
2.109118345E2,2.655467510E0,-3.017024994E0,3.950913906E0
2.109168309E2,3.055587292E0,-3.431667328E0,3.644115925E0
2.109218279E2,3.424206257E0,-3.717330933E0,3.308643818E0
2.109268253E2,3.999832869E0,-4.132564545E0,3.061612606E0
2.109318231E2,4.738355637E0,-4.933502197E0,2.726740837E0
2.109368210E2,5.356866837E0,-5.626996040E0,2.471813917E0
2.109418192E2,5.516882896E0,-6.105850220E0,2.560118198E0
2.109468177E2,5.215644360E0,-6.375291824E0,3.105614901E0
2.109518161E2,4.461099148E0,-6.526465416E0,4.005680561E0
2.109568146E2,3.535550117E0,-6.559331894E0,5.217247009E0
2.109618130E2,2.404887915E0,-6.576697350E0,6.256859779E0
2.109668113E2,9.034463763E-1,-6.305582047E0,7.114855766E0
2.109718087E2,-1.813316345E-2,-6.114605904E0,7.834253311E0
2.109768053E2,-5.016605854E-1,-5.874910355E0,8.034116745E0
2.109818020E2,-1.467151999E0,-5.228360176E0,7.406942368E0
2.109867986E2,-1.777159929E0,-4.623844147E0,5.842041016E0
2.109917952E2,-1.499885917E0,-4.153308868E0,3.285783291E0
2.109967918E2,-1.150042295E0,-3.759860992E0,5.520654321E-1
2.110017884E2,-9.268902540E-1,-3.424628258E0,-1.583198071E0
2.110067850E2,-6.801900864E-1,-3.267318726E0,-3.407751799E0
2.110117816E2,-4.580863714E-1,-3.311583519E0,-4.841678619E0
2.110167783E2,-6.504641175E-1,-3.298676491E0,-5.905453205E0
2.110217749E2,-9.856619835E-1,-3.307375908E0,-6.599841595E0
2.110267715E2,-1.466596603E0,-3.619729042E0,-6.481437683E0
2.110317681E2,-1.828719020E0,-4.120372772E0,-6.205755234E0
2.110367647E2,-2.389848232E0,-4.486021996E0,-5.783692837E0
2.110417613E2,-3.606758595E0,-4.776632309E0,-5.323903561E0
2.110467579E2,-4.845630646E0,-4.786561012E0,-4.351538181E0
2.110517546E2,-5.650707722E0,-4.602335930E0,-3.200212240E0
2.110567512E2,-6.266569138E0,-4.288870811E0,-2.145408630E0
2.110617478E2,-6.524356365E0,-3.889443398E0,-1.332422972E0
2.110667444E2,-6.287295341E0,-3.511881828E0,-4.759468436E-1
2.110717410E2,-5.502068996E0,-3.244793892E0,3.997440338E-1
2.110767376E2,-4.671046257E0,-2.908766747E0,1.284602404E0
2.110817342E2,-4.003772259E0,-2.580553055E0,1.796043158E0
2.110867309E2,-3.908466339E0,-2.669161797E0,1.780259490E0
2.110917275E2,-4.302715302E0,-2.855773926E0,1.779350162E0
2.110967241E2,-4.559079647E0,-2.888617516E0,1.271716237E0
2.111017207E2,-4.898464203E0,-2.805573463E0,1.575424671E-1
2.111067173E2,-4.514292240E0,-2.893561363E0,-7.701117992E-1
2.111117139E2,-3.675240993E0,-2.975259781E0,-1.682120323E0
2.111167120E2,-3.592184067E0,-2.846497536E0,-2.578676939E0
2.111217111E2,-3.058231115E0,-2.487866402E0,-5.466512680E0
2.111267043E2,-3.026410103E0,-2.069998741E0,-5.319900513E0
2.111316977E2,-2.916925907E0,-1.913421631E0,-5.487454414E0
2.111366913E2,-2.407605886E0,-1.515020370E0,-6.341194153E0
2.111416852E2,-2.069273233E0,-8.053274155E-1,-7.039691925E0
2.111466796E2,-1.720687270E0,-4.558563232E-3,-7.534879208E0
2.111516744E2,-1.134774208E0,6.403408051E-1,-8.620928764E0
2.111566698E2,2.425879836E-1,2.199831009E-1,-1.461242580E1
2.111616657E2,2.990061998E0,3.016948700E-2,-1.555794525E1
2.111666621E2,3.654465675E0,1.079780579E0,-1.472667122E1
2.111716590E2,3.181785107E0,2.144498348E0,-1.197837639E1
2.111766564E2,3.006105185E0,3.060676575E0,-7.033442497E0
2.111816544E2,3.506867409E0,3.539564133E0,-3.292464256E0
2.111866529E2,3.771159410E0,3.631087303E0,-1.100578547E0
2.111916517E2,4.149108410E0,3.400911808E0,-6.857140064E-1
2.111966509E2,3.732291222E0,3.051314354E0,-1.470851660E0
2.112016501E2,3.154753685E0,2.882293701E0,-2.502273083E0
2.112066493E2,2.427447557E0,2.863432407E0,-3.408692837E0
2.112116485E2,1.780719638E0,2.765722275E0,-4.467929363E0
2.112166467E2,1.330705523E0,2.584707737E0,-5.155275822E0
2.112216433E2,1.258435845E0,2.440043449E0,-5.256135464E0
2.112266399E2,8.319193721E-1,2.656847954E0,-5.238456249E0
2.112316365E2,4.495327473E-1,2.933442116E0,-5.582835197E0
2.112366332E2,2.027270198E-1,3.205635071E0,-6.225583076E0
2.112416298E2,-3.209796250E-1,3.552872658E0,-6.875934601E0
2.112466264E2,-1.065245152E0,3.973095417E0,-7.310613155E0
2.112516230E2,-1.832802176E0,4.500148773E0,-7.555390358E0
2.112566196E2,-2.346521378E0,5.021685600E0,-7.681850433E0
2.112616162E2,-2.494348764E0,5.466147423E0,-7.644315720E0
2.112666128E2,-2.326056719E0,5.451052666E0,-7.609837532E0
2.112716095E2,-2.440074205E0,5.929982662E0,-7.330317497E0
2.112766061E2,-2.927824497E0,6.808728695E0,-7.172909260E0
2.112816027E2,-3.152858019E0,7.404951096E0,-6.948403358E0
2.112865993E2,-3.219074726E0,7.757424831E0,-6.776134491E0
2.112915959E2,-3.251546621E0,8.069909096E0,-6.533727646E0
2.112965925E2,-3.110209227E0,8.395135880E0,-6.189917564E0
2.113015891E2,-2.893851042E0,8.591993332E0,-5.890460014E0
2.113065858E2,-2.658344746E0,8.665363312E0,-5.680674076E0
2.113115824E2,-2.511111736E0,8.689428329E0,-5.440851688E0
2.113165790E2,-2.380131483E0,8.518125534E0,-5.168694973E0
2.113215756E2,-2.274516344E0,8.163316727E0,-4.819189072E0
2.113265722E2,-2.129600286E0,7.667994022E0,-4.378318787E0
2.113315688E2,-1.835543752E0,7.067838669E0,-3.904050112E0
2.113365654E2,-1.779798865E0,6.460625648E0,-3.208021164E0
2.113415621E2,-1.530520558E0,5.716600418E0,-2.305808783E0
2.113465587E2,-1.154277444E0,4.861533642E0,-1.254181623E0
2.113515553E2,-4.295838475E-1,3.909036160E0,1.813061237E-1
2.113565519E2,5.163299441E-1,2.884466648E0,2.018541336E0
2.113615485E2,1.216350675E0,1.820227146E0,4.437248707E0
2.113665469E2,1.538955688E0,5.045576096E-1,7.345689774E0
2.113715473E2,1.497265697E0,-1.169269562E0,1.125060654E1
2.113765390E2,1.329749227E0,-3.198784828E0,1.679071808E1
2.113815308E2,1.766153455E0,-5.891540527E0,2.307879257E1
2.113865229E2,3.205805779E0,-9.303073883E0,2.594508362E1
2.113915156E2,5.597548962E0,-1.333788490E1,2.346910095E1
2.113965088E2,7.715082169E0,-1.687419128E1,1.838328743E1
2.114015029E2,8.061147690E0,-1.914927292E1,1.401982880E1
2.114064977E2,6.868015766E0,-1.957053947E1,1.077740765E1
2.114114934E2,5.486995220E0,-1.811442757E1,8.622083664E0
2.114164898E2,4.273652554E0,-1.491543102E1,6.931236267E0
2.114214870E2,2.819997072E0,-1.072739792E1,5.387332916E0
2.114264849E2,2.243071795E0,-6.465739250E0,4.499163628E0
2.114314837E2,1.777140260E0,-2.718897820E0,3.713888645E0
2.114364831E2,1.248522043E0,2.846736908E-1,2.911023855E0
2.114414831E2,6.856300831E-1,2.426660061E0,2.168046474E0
2.114464834E2,-4.204438925E-1,3.837458611E0,1.513583660E0
2.114514839E2,-1.556942701E0,4.520738602E0,7.566871643E-1
2.114564845E2,-2.904176712E0,4.475605488E0,2.549982071E-2
2.114614839E2,-4.220109463E0,3.720005989E0,-4.832761288E-1
2.114664814E2,-5.683666706E0,2.618288994E0,-5.577282906E-1
2.114714782E2,-6.902712345E0,1.381114006E0,-4.815652370E-1
2.114764748E2,-7.280120373E0,7.291412354E-2,-6.838114262E-1
2.114814714E2,-7.327940464E0,-1.309086800E0,-1.119556427E0
2.114864680E2,-6.507346630E0,-2.779105186E0,-1.881285906E0
2.114914647E2,-5.474588394E0,-4.483537674E0,-2.804891348E0
2.114964613E2,-5.335423946E0,-6.373825073E0,-1.792990565E0
2.115014579E2,-5.922687531E0,-8.790093422E0,1.506383181E0
2.115064545E2,-5.617059231E0,-1.091857147E1,5.412412643E0
2.115114511E2,-5.363530636E0,-1.247621822E1,8.143510818E0
2.115164477E2,-5.491323948E0,-1.314167881E1,7.074833393E0
2.115214444E2,-5.372569561E0,-1.215668488E1,1.979751825E0
2.115264410E2,-4.375735283E0,-9.263980865E0,-3.890472412E0
2.115314376E2,-2.433409929E0,-4.905383110E0,-7.502473831E0
2.115364342E2,-1.314196348E0,-1.070819855E0,-9.116281509E0
2.115414308E2,-1.390598297E0,1.716226578E0,-9.457973480E0
2.115464274E2,-1.883319139E0,4.159593105E0,-9.787788391E0
2.115514240E2,-2.656890631E0,6.601073265E0,-1.117711067E1
2.115564207E2,-2.593539238E0,8.592322350E0,-1.225594521E1
2.115614173E2,-3.721525192E0,9.181290627E0,-1.214763451E1
2.115664139E2,-5.702713966E0,8.650386810E0,-1.096008873E1
2.115714105E2,-7.865047932E0,7.409919262E0,-9.869193077E0
2.115764071E2,-8.429852486E0,6.297217369E0,-8.811607361E0
2.115814037E2,-8.539762497E0,5.425903797E0,-6.846197128E0
2.115864003E2,-8.162572861E0,4.931269169E0,-5.785102367E0
2.115913970E2,-8.215577126E0,4.827616692E0,-5.351045609E0
2.115963936E2,-8.099006653E0,4.595154762E0,-4.336760044E0
2.116013902E2,-7.839566708E0,4.205451965E0,-3.249979258E0
2.116063868E2,-7.122634888E0,3.770148754E0,-2.884160519E0
2.116113834E2,-5.192402840E0,3.042970181E0,-3.593008280E0
2.116163800E2,-3.495326519E0,2.283940315E0,-5.570422649E0
2.116213766E2,-2.638413429E0,1.099308014E0,-7.740086555E0
2.116263733E2,-1.473221064E0,-6.390666962E-1,-9.162090302E0
2.116313699E2,-8.020761013E-1,-2.239301682E0,-1.006776810E1
2.116363665E2,-4.936204553E-1,-3.017938614E0,-1.046702385E1
2.116413631E2,-7.884424180E-2,-3.498271942E0,-9.803083420E0
2.116463597E2,5.088156462E-1,-4.173795700E0,-8.334167480E0
2.116513563E2,1.472438931E0,-4.775683403E0,-7.960451126E0
2.116563529E2,2.890301704E0,-5.783878326E0,-8.584551811E0
2.116613496E2,4.546433449E0,-7.137149811E0,-8.865159035E0
2.116663462E2,6.657135487E0,-8.456299782E0,-8.738574028E0
2.116713428E2,9.167769432E0,-9.615875244E0,-8.163635254E0
2.116763394E2,1.123321915E1,-1.021817875E1,-7.641250134E0
2.116813360E2,1.298031425E1,-1.036680698E1,-6.925435066E0
2.116863326E2,1.377771091E1,-9.711720467E0,-5.769876480E0
2.116913292E2,1.389868259E1,-8.427833557E0,-4.149276257E0
2.116963259E2,1.307084274E1,-6.484219551E0,-2.198034763E0
2.117013225E2,1.106184959E1,-3.864055634E0,-7.054269314E-2
2.117063191E2,8.663881302E0,-1.552340508E0,1.845366955E0
2.117113157E2,6.740515709E0,-1.445188522E-1,3.284102440E0
2.117163123E2,5.352637768E0,9.374370575E-1,4.408450603E0
2.117213089E2,4.293419838E0,1.909738064E0,5.143252850E0
2.117263056E2,3.038042068E0,2.828079224E0,5.453008175E0
2.117313022E2,2.027541399E0,3.350919724E0,5.723585606E0
2.117362988E2,9.426392913E-1,3.553359509E0,5.691632748E0
2.117412954E2,-4.580780566E-1,3.675374031E0,5.228558540E0
2.117462920E2,-1.861131191E0,3.865674019E0,4.809813499E0
2.117512886E2,-2.352446795E0,4.055007935E0,4.810620308E0
2.117562852E2,-3.068550825E0,4.128695965E0,3.933164835E0
2.117612819E2,-3.878458738E0,3.931521416E0,3.435418844E0
2.117662785E2,-4.563742161E0,3.406562328E0,2.893507481E0
2.117712751E2,-4.751410484E0,2.941957474E0,2.797658205E0
2.117762717E2,-4.636663437E0,2.616746902E0,2.686855316E0
2.117812683E2,-4.504552364E0,2.383066177E0,2.648968458E0
2.117862649E2,-4.596298695E0,1.989651203E0,2.548415661E0
2.117912615E2,-4.725638390E0,1.697391510E0,1.920993924E0
2.117962582E2,-4.496047974E0,1.505990982E0,1.066649914E0
2.118012548E2,-4.338168621E0,1.281168938E0,-2.140980959E-2
2.118062514E2,-4.382502556E0,9.918203354E-1,-6.511768699E-1
2.118112480E2,-4.271090031E0,5.949020386E-1,-9.192457199E-1
2.118162446E2,-3.840218306E0,5.211114883E-1,-1.156182647E0
2.118212412E2,-3.700136900E0,4.350280762E-1,-1.361844540E0
2.118262378E2,-3.181729794E0,7.217731476E-1,-1.466914892E0
2.118312345E2,-2.682920933E0,1.112857819E0,-1.315973282E0
2.118362311E2,-2.325770617E0,1.481291771E0,-1.062504888E0
2.118412277E2,-2.075955153E0,1.685832024E0,-7.516252995E-1
2.118462243E2,-1.663403034E0,1.733746529E0,-5.171405077E-1
2.118512209E2,-1.096308589E0,1.627539635E0,-2.399921417E-2
2.118562175E2,-3.973006904E-1,1.314764977E0,6.408777833E-1
2.118612141E2,3.841892481E-1,9.369382858E-1,1.347127557E0
2.118662108E2,1.075552225E0,7.431001663E-1,2.096066952E0
2.118712082E2,1.442376375E0,6.997909546E-1,2.874049664E0
2.118762061E2,1.569079161E0,7.927684784E-1,3.586106300E0
2.118812040E2,1.461826205E0,8.713884354E-1,4.049212933E0
2.118862019E2,1.257989407E0,9.143314362E-1,4.145596504E0
2.118911998E2,1.099226117E0,8.978099823E-1,3.947257757E0
2.118961972E2,1.022018909E0,8.506107330E-1,3.567139149E0
2.119011938E2,1.135272264E0,7.967557907E-1,3.122809172E0
2.119061904E2,1.357675195E0,7.050647736E-1,2.579042196E0
2.119111871E2,1.493067861E0,7.643995285E-1,2.001599073E0
2.119161837E2,1.782610893E0,7.206926346E-1,1.389708519E0
2.119211803E2,2.186826229E0,6.478786469E-1,7.048162222E-1
2.119261769E2,2.623139381E0,5.097522736E-1,8.540844917E-2
2.119311735E2,3.016683578E0,2.919416428E-1,-2.071704865E-1
2.119361701E2,3.394068956E0,9.502696991E-2,-8.975672722E-2
2.119411667E2,3.815022945E0,-9.761142731E-2,4.220517874E-1
2.119461634E2,4.233878613E0,-3.048973083E-1,1.058852673E0
2.119511600E2,4.559512615E0,-5.695524216E-1,1.697185516E0
2.119561566E2,4.834989548E0,-8.385343552E-1,2.230513573E0
2.119611532E2,4.924566269E0,-1.001484871E0,2.619403124E0
2.119661498E2,4.919826508E0,-1.065464973E0,2.774514675E0
2.119711464E2,4.856680870E0,-1.073487282E0,2.733961344E0
2.119761431E2,4.811243057E0,-1.097351074E0,2.505413532E0
2.119811397E2,4.761293411E0,-1.307047844E0,2.075811148E0
2.119861363E2,4.784857750E0,-1.647501945E0,1.489781260E0
2.119911329E2,4.771485329E0,-2.063741684E0,9.448292255E-1
2.119961295E2,4.778319359E0,-2.515060425E0,6.136441231E-1
2.120011261E2,4.874747276E0,-2.721511841E0,5.774365664E-1
2.120061227E2,4.886477947E0,-2.779110909E0,6.658495665E-1
2.120111194E2,5.058365822E0,-2.807803154E0,8.215240240E-1
2.120161160E2,5.120618820E0,-2.865142822E0,1.061164498E0
2.120211126E2,5.178581715E0,-2.855484962E0,1.344347954E0
2.120261092E2,5.153552532E0,-2.834037781E0,1.676045656E0
2.120311058E2,5.107601166E0,-2.781660080E0,2.005982161E0
2.120361024E2,4.990189552E0,-2.640617371E0,2.486145496E0
2.120410990E2,4.653284073E0,-2.501751900E0,3.211316109E0
2.120460957E2,4.197468281E0,-2.338320732E0,3.832921028E0
2.120510923E2,3.769287109E0,-2.245690346E0,4.328168869E0
2.120560889E2,3.354841471E0,-2.134944916E0,4.700819016E0
2.120610855E2,2.985959530E0,-2.183004379E0,4.835446358E0
2.120660821E2,2.968699455E0,-2.580899239E0,4.772530556E0
2.120710787E2,3.194006920E0,-2.966537476E0,4.683634758E0
2.120760753E2,3.700606823E0,-3.409276009E0,4.444837570E0
2.120810720E2,4.407577991E0,-3.830214500E0,3.832380295E0
2.120860686E2,4.973332405E0,-4.255796432E0,3.249429464E0
2.120910652E2,5.457871914E0,-4.648054123E0,2.754184246E0
2.120960618E2,5.661715031E0,-5.131624222E0,2.292204380E0
2.121010584E2,5.876668453E0,-5.668180466E0,2.179192066E0
2.121060550E2,5.916748524E0,-6.131017685E0,2.469549417E0
2.121110516E2,5.570122242E0,-6.501213074E0,2.896754980E0
2.121160489E2,5.117922783E0,-6.759760857E0,3.493313313E0
2.121210476E2,4.404058933E0,-6.794516563E0,4.318268299E0
2.121260453E2,3.316950321E0,-6.684753418E0,5.279132843E0
2.121310421E2,1.931511045E0,-6.490232468E0,6.325688362E0
2.121360387E2,6.683163643E-1,-6.356596947E0,7.663197517E0
2.121410353E2,-3.268350363E-1,-6.135256767E0,8.891760826E0
2.121460319E2,-1.375494957E0,-5.436479568E0,9.467101097E0
2.121510285E2,-2.027688742E0,-4.780399323E0,9.360983849E0
2.121560251E2,-2.028642416E0,-4.239411354E0,8.295318604E0
2.121610217E2,-1.667911887E0,-3.673032761E0,6.565154552E0
2.121660184E2,-1.119396210E0,-3.134969711E0,4.397753716E0
2.121710150E2,-8.484853506E-1,-2.604457855E0,1.866889238E0
2.121760116E2,-3.735153079E-1,-2.165735245E0,-6.452536583E-1
2.121810082E2,8.120699227E-2,-1.742317200E0,-2.961466551E0
2.121860048E2,5.841245651E-1,-1.482486725E0,-4.817359447E0
2.121910014E2,8.208897114E-1,-1.321307182E0,-6.186374664E0
2.121959981E2,9.825376272E-1,-1.335027695E0,-6.911094666E0
2.122009947E2,8.639696836E-1,-1.597440720E0,-7.159837246E0
2.122059913E2,5.017779395E-2,-1.830551147E0,-7.012985229E0
2.122109879E2,-9.283536077E-1,-2.515169144E0,-6.396076202E0
2.122159845E2,-1.901293635E0,-3.315748215E0,-5.600135326E0
2.122209811E2,-2.874603271E0,-3.992917061E0,-4.674609184E0
2.122259777E2,-4.245825291E0,-4.692803383E0,-3.708014011E0
2.122309744E2,-5.302108288E0,-4.908152580E0,-2.795321941E0
2.122359710E2,-6.023734570E0,-4.840456009E0,-1.834896088E0
2.122409676E2,-6.447564602E0,-5.013925552E0,-8.117717505E-1
2.122459642E2,-5.975549698E0,-4.906629562E0,1.474327445E-1
2.122509608E2,-5.200899124E0,-4.590640068E0,8.561353683E-1
2.122559574E2,-4.336380482E0,-4.078302383E0,1.533338428E0
2.122609540E2,-3.807111979E0,-3.678656578E0,2.170719147E0
2.122659507E2,-3.608625889E0,-3.341589928E0,2.565928936E0
2.122709473E2,-3.100788116E0,-3.079268456E0,2.660898685E0
2.122759439E2,-2.858977556E0,-2.865275383E0,2.298989773E0
2.122809405E2,-3.029654503E0,-2.797167778E0,7.588425875E-1
2.122859371E2,-3.177550793E0,-2.309666634E0,-8.101228476E-1
2.122909337E2,-3.246537209E0,-2.056319237E0,-1.745295048E0
2.122959303E2,-3.199982405E0,-2.371256828E0,-2.727653742E0
2.123009270E2,-2.720572710E0,-2.444284439E0,-5.077757835E0
2.123059236E2,-2.391096115E0,-2.504910469E0,-6.491765022E0
2.123109202E2,-1.894153714E0,-2.215373039E0,-7.501344681E0
2.123159168E2,-1.527491331E0,-1.432074547E0,-8.060740471E0
2.123209134E2,-1.396177530E0,-5.087032318E-1,-9.010199547E0
2.123259100E2,-6.365664005E-1,-3.712654114E-1,-1.251434135E1
2.123309066E2,1.578960061E0,-6.114406586E-1,-1.598044872E1
2.123359033E2,2.463467598E0,1.548023224E-1,-1.424485397E1
2.123408999E2,2.554124117E0,1.280283928E0,-1.067156029E1
2.123458965E2,2.455126762E0,2.343654633E0,-7.361148834E0
2.123508931E2,2.397469521E0,3.402735233E0,-4.336480141E0
2.123558897E2,2.243134022E0,4.121406555E0,-1.507053852E0
2.123608863E2,2.897254705E0,4.553104877E0,-5.023446083E-1
2.123658838E2,3.363360405E0,4.376153469E0,-8.284742832E-1
2.123708828E2,3.799206734E0,3.561073780E0,-1.992786527E0
2.123758801E2,3.870339632E0,3.133314610E0,-2.946615696E0
2.123808767E2,3.037179470E0,3.071880817E0,-3.730415344E0
2.123858733E2,2.364228964E0,2.962900639E0,-4.379085064E0
2.123908699E2,1.646950841E0,3.022356510E0,-5.089963913E0
2.123958665E2,1.473365903E0,2.917719364E0,-5.451202393E0
2.124008632E2,1.612342954E0,2.771041870E0,-5.282120705E0
2.124058598E2,1.406819582E0,2.824045658E0,-5.509374619E0
2.124108564E2,9.543517828E-1,3.059700966E0,-5.871909142E0
2.124158530E2,2.941463292E-1,3.502104759E0,-6.167776108E0
